2500, 1.551601, 1.561337, 1.954950
2500, 1.589134, 1.526694, 2.030304
2500, 1.571489, 1.565867, 1.946688
2500, 1.593336, 1.515899, 1.830728
2500, 1.549894, 1.532568, 1.930120
2500, 1.554897, 1.492665, 2.005309
2500, 1.530186, 1.590739, 2.082654
2500, 1.532131, 1.511536, 1.952886
2500, 1.514499, 1.580047, 2.043336
2500, 1.545583, 1.544364, 1.981143
2500, 1.587188, 1.525085, 2.053011
2500, 1.546907, 1.564848, 1.903265
2500, 1.577999, 1.488052, 1.964960
2500, 1.543826, 1.554507, 1.966021
2500, 1.536373, 1.551773, 1.975294
2500, 1.546645, 1.580793, 1.998387
2500, 1.511126, 1.550782, 1.984189
